,bedrooms,Sqft.,lot Sqft.,full baths,half baths,stories,Private Pool,zip,price,zipTier,age
172,3.0,1692.0,7368.0,2.0,0,1.0,False,77079,565000.0,1,58.0
173,3.0,1672.0,9600.0,2.0,0,1.0,False,77025,499000.0,1,71.0
174,3.0,1615.0,6960.0,2.0,0,1.0,False,77018,549900.0,1,74.0
175,3.0,1531.0,13760.0,2.0,0,1.0,False,77015,229500.0,0,60.0
176,4.0,2341.0,1891.0,3.0,1,3.0,False,77082,385000.0,0,8.0
177,3.0,2271.0,4516.0,2.0,1,2.0,False,77047,299000.0,0,10.0
178,4.0,3291.0,11326.0,3.0,0,1.0,True,77345,445000.0,1,24.0
179,3.0,1382.0,1540.0,2.0,1,2.0,False,77072,169999.0,0,46.0
180,4.0,2646.0,8868.0,2.0,1,2.0,False,77040,325000.0,0,52.0
181,3.0,2081.0,6742.0,2.0,0,1.0,False,77014,259500.0,0,28.0
182,2.0,1279.0,6600.0,2.0,0,1.0,False,77067,215000.0,0,41.0
183,3.0,1144.0,5200.0,2.0,0,1.0,False,77051,200500.0,0,3.0
184,1.0,1025.0,0.0,1.0,0,1.0,False,77027,325000.0,2,60.0
185,3.0,2183.0,4650.0,2.0,1,2.0,False,77073,279900.0,0,17.0
186,3.0,1953.0,2500.0,2.0,1,2.0,False,77011,390000.0,0,3.0
187,3.0,1271.0,11697.0,1.0,0,1.0,False,77091,150000.0,0,83.0
188,3.0,1944.0,2400.0,2.0,1,2.0,False,77006,460000.0,1,45.0
189,3.0,2524.0,5450.0,2.0,0,1.0,False,77091,394900.0,0,1.0
190,3.0,2895.0,7813.0,2.0,1,1.0,True,77059,549000.0,1,28.0
191,5.0,3384.0,5969.0,3.0,0,2.0,False,77083,465000.0,0,22.0
192,4.0,1595.0,11900.0,2.0,0,1.0,False,77088,235000.0,0,48.0
193,3.0,2002.0,2132.0,2.0,1,2.0,False,77014,229000.0,0,25.0
194,4.0,2660.0,9230.0,3.0,0,1.0,False,77055,529000.0,2,63.0
195,3.0,3662.0,4561.0,3.0,1,3.0,False,77055,585000.0,2,17.0
196,4.0,3727.0,10006.0,3.0,1,2.0,True,77044,649900.0,0,11.0
197,4.0,2282.0,11700.0,2.0,0,1.0,False,77095,299000.0,0,45.0
198,3.0,1430.0,6600.0,2.0,0,1.0,False,77041,255000.0,1,43.0
199,2.0,1100.0,7200.0,1.0,0,1.0,False,77051,154900.0,0,63.0
200,2.0,1696.0,0.0,2.0,1,3.0,False,77098,390000.0,4,10.0
201,3.0,1680.0,6447.0,2.0,1,2.0,False,77041,260000.0,1,24.0
202,3.0,1775.0,7998.0,2.0,1,1.0,False,77055,485000.0,2,67.0
203,3.0,2080.0,8880.0,2.0,1,1.0,True,77031,300000.0,0,48.0
204,2.0,1546.0,5000.0,2.0,0,1.0,False,77023,429900.0,0,98.0
205,2.0,1290.0,10000.0,1.0,0,1.0,False,77011,315000.0,0,93.0
206,4.0,2229.0,7782.0,2.0,0,1.0,False,77089,269900.0,0,58.0
207,2.0,1464.0,7125.0,1.0,0,1.0,False,77021,260000.0,0,74.0
208,3.0,2172.0,5080.0,2.0,1,2.0,False,77071,252000.0,0,32.0
209,3.0,1886.0,7836.0,2.0,0,1.0,False,77083,265000.0,0,40.0
210,5.0,3220.0,6673.0,2.0,1,2.0,False,77084,375000.0,0,9.0
211,3.0,1532.0,7000.0,2.0,0,1.0,False,77026,310000.0,0,1.0
212,4.0,2448.0,12712.0,2.0,0,1.0,False,77080,520000.0,1,55.0
213,2.0,1529.0,0.0,2.0,0,1.0,False,77055,409249.0,2,1.0
214,4.0,1747.0,3520.0,2.0,1,2.0,False,77014,235000.0,0,10.0
215,4.0,6157.0,10729.0,5.0,2,2.0,False,77019,3175000.0,2,2.0
216,3.0,1860.0,5775.0,2.0,0,1.0,False,77004,359999.0,1,84.0
217,4.0,1619.0,0.0,2.0,1,2.0,False,77075,299970.0,0,1.0
218,3.0,1360.0,11076.0,2.0,0,1.0,False,77096,418000.0,1,66.0
219,4.0,7180.0,26060.0,6.0,1,2.0,True,77007,4250000.0,1,10.0
220,3.0,1090.0,4000.0,2.0,0,1.0,False,77028,209990.0,0,1.0
221,3.0,1090.0,4242.0,2.0,0,1.0,False,77028,209990.0,0,1.0
222,4.0,2475.0,6300.0,3.0,0,1.0,False,77033,284990.0,0,63.0
223,3.0,1703.0,4950.0,2.0,0,1.0,False,77083,251900.0,0,39.0
224,1.0,1333.0,0.0,1.0,1,2.0,False,77003,274000.0,1,100.0
225,3.0,2340.0,5500.0,2.0,1,2.0,False,77030,975000.0,2,83.0
226,4.0,4311.0,7459.0,3.0,1,2.0,False,77057,1449000.0,1,10.0
227,4.0,3810.0,11221.0,3.0,1,2.0,False,77345,524900.0,1,22.0
228,1.0,784.0,575069.0,1.0,0,1.0,False,77042,98500.0,0,45.0
229,3.0,888.0,8040.0,1.0,0,1.0,False,77076,130000.0,0,68.0
230,5.0,3998.0,12704.0,4.0,1,2.0,True,77079,1199500.0,1,63.0
231,5.0,2471.0,7122.0,2.0,1,2.0,False,77062,344900.0,0,35.0
232,4.0,2549.0,5553.0,2.0,1,2.0,False,77095,365000.0,0,18.0
233,3.0,2820.0,1623.0,3.0,1,3.0,False,77043,499000.0,1,9.0
234,3.0,1624.0,5500.0,2.0,0,1.0,False,77078,159000.0,0,43.0
235,3.0,2270.0,10400.0,2.0,0,1.0,False,77096,529999.0,1,66.0
236,3.0,3085.0,2254.0,3.0,1,3.0,False,77055,835000.0,2,4.0
237,3.0,1994.0,9990.0,2.0,0,1.0,False,77070,285000.0,0,24.0
238,4.0,2274.0,8400.0,2.0,1,2.0,False,77095,345000.0,0,45.0
239,3.0,2006.0,6583.0,2.0,0,1.0,False,77084,289900.0,0,27.0
240,3.0,1832.0,1774.0,2.0,1,2.0,False,77043,385000.0,1,8.0
241,5.0,2976.0,7350.0,4.0,0,2.0,True,77346,469900.0,1,20.0
242,3.0,1815.0,1829.0,3.0,1,3.0,False,77091,389900.0,0,1.0
243,3.0,1778.0,1829.0,3.0,1,3.0,False,77091,389900.0,0,1.0
244,3.0,1815.0,1829.0,3.0,1,3.0,False,77091,389900.0,0,1.0
245,4.0,3380.0,8470.0,3.0,1,2.0,False,77095,439400.0,0,33.0
246,3.0,1353.0,1610.0,2.0,1,2.0,False,77019,349000.0,2,17.0
247,3.0,1516.0,1800.0,2.0,1,2.0,False,77039,149000.0,0,44.0
248,2.0,931.0,75439.0,2.0,1,2.0,False,77004,295000.0,1,6.0
249,3.0,1924.0,0.0,2.0,0,1.0,False,77056,600000.0,1,48.0
250,3.0,3182.0,2225.0,4.0,1,4.0,False,77030,999000.0,2,1.0
251,8.0,7169.0,20475.0,4.0,2,2.0,False,77081,2099999.0,1,21.0
252,3.0,2031.0,8280.0,2.0,0,1.0,False,77096,339000.0,1,58.0
253,3.0,2257.0,8109.0,2.0,1,1.0,False,77009,849000.0,1,1.0
254,4.0,2665.0,9283.0,2.0,1,2.0,False,77079,669900.0,1,56.0
255,1.0,718.0,139480.0,1.0,0,1.0,False,77009,170000.0,1,41.0
256,2.0,1600.0,677039.0,2.0,1,2.0,False,77054,218000.0,0,39.0
257,3.0,2115.0,3746.0,2.0,1,1.0,False,77079,389000.0,1,46.0
258,3.0,2399.0,2743.0,2.0,1,2.0,False,77055,775000.0,2,1.0
259,4.0,2400.0,5532.0,3.0,0,2.0,False,77084,269900.0,0,19.0
260,3.0,1772.0,10000.0,2.0,0,1.0,True,77015,239900.0,0,48.0
261,3.0,2148.0,5250.0,2.0,1,1.0,False,77036,265000.0,0,40.0
262,2.0,1464.0,73451.0,2.0,1,2.0,False,77057,279500.0,1,40.0
263,3.0,2226.0,5000.0,3.0,3,2.0,False,77008,900000.0,1,93.0
264,4.0,2337.0,8648.0,2.0,1,2.0,False,77077,383900.0,1,49.0
265,4.0,2262.0,4384.0,2.0,1,2.0,False,77083,415000.0,0,2.0
266,3.0,1701.0,9100.0,2.0,0,1.0,False,77055,550000.0,2,71.0
267,4.0,1300.0,4000.0,2.0,0,1.0,False,77033,189000.0,0,3.0
268,3.0,2030.0,4777.0,2.0,1,2.0,False,77049,269900.0,0,17.0
269,3.0,3087.0,2500.0,3.0,1,3.0,False,77019,749000.0,2,13.0
270,4.0,3400.0,7995.0,3.0,1,2.0,False,77055,949000.0,2,1.0
271,3.0,2762.0,8947.0,2.0,1,1.0,True,77077,368000.0,1,46.0
272,3.0,1598.0,2750.0,2.0,1,2.0,False,77088,324900.0,0,1.0
273,4.0,3174.0,12240.0,3.0,1,2.0,False,77068,349900.0,0,45.0
274,4.0,3560.0,5000.0,3.0,1,2.0,False,77005,1350000.0,4,27.0
275,4.0,2657.0,7569.0,2.0,1,2.0,False,77095,385000.0,0,40.0
276,3.0,1340.0,7205.0,1.0,1,1.0,False,77033,240000.0,0,65.0
277,1.0,822.0,0.0,1.0,0,1.0,False,77003,215000.0,1,94.0
278,2.0,744.0,19740.0,1.0,0,1.0,False,77022,350000.0,0,85.0
279,3.0,2206.0,5000.0,2.0,1,2.0,False,77090,258900.0,0,44.0
280,4.0,2308.0,4500.0,3.0,0,2.0,False,77009,799990.0,1,103.0
281,4.0,4065.0,6550.0,3.0,1,2.0,False,77008,1475000.0,1,10.0
282,3.0,2000.0,21127.0,2.0,0,1.0,False,77069,300000.0,1,53.0
283,4.0,1700.0,4500.0,2.0,0,1.0,False,77003,399000.0,1,96.0
284,4.0,2682.0,6000.0,3.0,0,2.0,False,77009,975000.0,1,75.0
285,4.0,2033.0,0.0,3.0,0,2.0,False,77075,317420.0,0,1.0
286,2.0,1225.0,166568.0,2.0,1,2.0,False,77042,160000.0,0,41.0
287,4.0,4499.0,5000.0,4.0,0,2.0,False,77007,600000.0,1,135.0
288,3.0,2047.0,6305.0,2.0,1,1.0,False,77033,148000.0,0,73.0
289,2.0,1298.0,5300.0,1.0,0,1.0,False,77023,315000.0,0,75.0
290,4.0,2896.0,5628.0,2.0,1,2.0,False,77066,310000.0,0,14.0
291,4.0,2092.0,9652.0,2.0,0,1.0,True,77096,499500.0,1,59.0
292,4.0,3136.0,5059.0,2.0,1,2.0,False,77044,299900.0,0,10.0
293,1.0,611.0,344193.0,1.0,0,2.0,False,77063,140000.0,1,56.0
294,3.0,2014.0,5740.0,2.0,1,2.0,False,77073,275000.0,0,18.0
295,2.0,1126.0,0.0,2.0,0,1.0,False,77004,558400.0,1,40.0
296,3.0,1469.0,7000.0,1.0,0,1.0,False,77017,150000.0,0,83.0
297,4.0,1264.0,6300.0,1.0,0,1.0,False,77015,175000.0,0,63.0
298,3.0,2040.0,2500.0,3.0,1,4.0,False,77003,390000.0,1,8.0
299,4.0,2662.0,12081.0,3.0,1,2.0,True,77084,375000.0,0,21.0
300,2.0,1568.0,2000.0,2.0,1,2.0,False,77092,185000.0,0,46.0
301,3.0,1500.0,7020.0,2.0,0,1.0,False,77088,250000.0,0,83.0
302,3.0,1961.0,8180.0,2.0,0,1.0,False,77077,424000.0,1,54.0
303,4.0,2675.0,1623.0,4.0,1,4.0,False,77007,649900.0,1,3.0
304,4.0,2168.0,7745.0,2.0,1,2.0,False,77065,289900.0,0,28.0
305,3.0,2319.0,8712.0,3.0,1,2.0,True,77008,1199000.0,1,103.0
306,4.0,3585.0,7260.0,3.0,1,2.0,False,77018,1175000.0,1,8.0
307,2.0,1152.0,570931.0,1.0,1,2.0,False,77057,219900.0,1,50.0
308,3.0,1693.0,8925.0,2.0,1,2.0,True,77065,259500.0,0,37.0
309,2.0,1956.0,4061.0,2.0,1,2.0,False,77069,235000.0,1,39.0
310,3.0,2508.0,3641.0,3.0,1,3.0,False,77020,385000.0,0,6.0
311,4.0,6488.0,11272.0,6.0,1,3.0,True,77005,3895000.0,4,26.0
312,3.0,1250.0,7200.0,2.0,0,1.0,False,77033,209900.0,0,73.0
313,4.0,2499.0,9450.0,2.0,1,2.0,True,77068,339900.0,0,52.0
314,5.0,3244.0,9600.0,3.0,1,2.0,True,77070,338500.0,0,47.0
315,5.0,2407.0,6262.0,2.0,1,2.0,False,77070,349000.0,0,29.0
316,2.0,1260.0,24829.0,1.0,0,1.0,False,77049,238999.0,0,47.0
317,2.0,1137.0,173663.0,2.0,0,2.0,False,77030,155000.0,2,43.0
318,4.0,2489.0,9840.0,2.0,1,2.0,False,77042,499900.0,0,51.0
319,4.0,2104.0,7210.0,2.0,0,1.0,False,77096,259900.0,1,47.0
320,3.0,1103.0,2023.0,2.0,1,1.0,False,77088,250000.0,0,1.0
321,3.0,1346.0,4400.0,1.0,0,1.0,False,77004,140000.0,1,87.0
322,3.0,1937.0,4091.0,2.0,1,2.0,False,77075,279000.0,0,17.0
323,2.0,1344.0,127478.0,2.0,1,2.0,False,77077,179900.0,1,43.0
324,4.0,3305.0,6175.0,4.0,0,2.0,False,77009,925000.0,1,93.0
325,4.0,4416.0,6000.0,4.0,1,2.0,False,77005,1800000.0,4,23.0
326,3.0,1982.0,1430.0,2.0,1,3.0,False,77025,319000.0,1,5.0
327,4.0,4376.0,5625.0,4.0,2,2.0,True,77007,1749000.0,1,9.0
328,4.0,3172.0,7667.0,3.0,1,2.0,True,77345,364990.0,1,25.0
329,5.0,3180.0,8999.0,3.0,1,2.0,False,77070,320000.0,0,53.0
330,2.0,1028.0,7425.0,1.0,0,1.0,False,77033,105000.0,0,67.0
331,3.0,2706.0,3850.0,2.0,1,3.0,False,77007,555000.0,1,23.0
332,6.0,5176.0,11516.0,4.0,2,2.0,False,77044,800000.0,0,4.0
333,4.0,1987.0,7200.0,2.0,0,1.0,False,77489,267000.0,0,37.0
334,2.0,1196.0,1052.0,2.0,0,2.0,False,77035,134999.0,0,43.0
335,2.0,1216.0,40970.0,1.0,1,2.0,False,77025,175000.0,1,58.0
336,4.0,3553.0,2500.0,3.0,1,3.0,False,77019,975000.0,2,5.0
337,4.0,2128.0,1899.0,2.0,1,2.0,False,77043,214900.0,1,53.0
338,3.0,1598.0,2750.0,2.0,1,2.0,False,77088,324900.0,0,1.0
339,3.0,2246.0,4352.0,2.0,1,2.0,False,77055,470000.0,2,38.0
340,3.0,1164.0,25428.0,1.0,0,1.0,False,77028,239999.0,0,75.0
341,4.0,2684.0,8000.0,2.0,1,2.0,False,77040,279900.0,0,46.0
342,3.0,1238.0,6650.0,2.0,0,1.0,False,77022,265000.0,0,11.0
343,3.0,1589.0,1725.0,2.0,1,2.0,False,77009,385000.0,1,1.0
344,3.0,3140.0,3275.0,3.0,1,2.0,False,77008,925000.0,1,3.0
345,3.0,1244.0,6984.0,1.0,0,1.0,False,77049,169999.0,0,53.0
346,3.0,1705.0,0.0,3.0,1,1.0,False,77007,449000.0,1,18.0
347,3.0,2306.0,0.0,2.0,1,1.0,False,77024,775000.0,3,42.0
348,4.0,1980.0,4419.0,3.0,0,2.0,False,77044,275000.0,0,10.0
349,4.0,2033.0,0.0,3.0,0,2.0,False,77075,321380.0,0,1.0
350,3.0,1586.0,14500.0,2.0,0,1.0,False,77048,254900.0,0,83.0
351,4.0,1824.0,0.0,2.0,1,2.0,False,77075,307970.0,0,1.0
352,6.0,10636.0,22757.0,6.0,2,2.0,True,77070,2925000.0,0,17.0
353,4.0,2907.0,4400.0,2.0,1,1.0,False,77079,725000.0,1,46.0
354,2.0,1495.0,0.0,2.0,1,2.0,False,77084,384580.0,0,1.0
355,3.0,1665.0,2375.0,3.0,1,2.0,False,77021,349900.0,0,1.0
356,4.0,1640.0,5000.0,2.0,1,2.0,False,77090,250000.0,0,12.0
357,3.0,2677.0,1832.0,3.0,1,3.0,False,77043,449000.0,1,9.0
358,4.0,2222.0,14435.0,2.0,1,1.0,False,77070,290000.0,0,53.0
359,3.0,3017.0,0.0,2.0,1,1.0,False,77046,1299000.0,0,43.0
360,3.0,2164.0,8424.0,2.0,0,1.0,True,77018,674000.0,1,59.0
361,3.0,2728.0,2195.0,3.0,1,3.0,False,77008,550000.0,1,17.0
362,4.0,3702.0,9120.0,3.0,1,2.0,True,77346,725000.0,1,26.0
363,3.0,1673.0,7260.0,2.0,0,1.0,False,77077,288000.0,1,52.0
364,3.0,2247.0,1701.0,3.0,1,4.0,False,77007,500000.0,1,16.0
365,3.0,2245.0,1600.0,2.0,1,3.0,False,77007,525000.0,1,24.0
366,4.0,2508.0,7303.0,3.0,0,1.0,False,77092,576000.0,0,68.0
367,3.0,1936.0,1347.0,2.0,1,2.0,False,77079,310000.0,1,47.0
368,5.0,4812.0,8864.0,4.0,0,2.0,True,77077,1325000.0,1,5.0
369,4.0,2279.0,6440.0,2.0,0,1.0,False,77084,340000.0,0,22.0
370,3.0,2413.0,2300.0,2.0,1,2.0,False,77076,649000.0,0,2.0
371,2.0,1931.0,1400.0,2.0,0,3.0,False,77019,396000.0,2,20.0
372,1.0,1012.0,0.0,1.0,0,1.0,False,77042,118000.0,0,43.0
373,3.0,2022.0,1627.0,3.0,1,3.0,False,77008,460000.0,1,18.0
374,3.0,2256.0,2083.0,3.0,1,3.0,False,77098,529000.0,4,15.0
375,3.0,2860.0,2090.0,3.0,1,4.0,False,77098,749900.0,4,9.0
376,3.0,2361.0,0.0,3.0,1,2.0,False,77023,600000.0,0,1.0
377,4.0,2421.0,6336.0,2.0,1,2.0,False,77095,374900.0,0,34.0
378,3.0,2320.0,4515.0,2.0,1,2.0,False,77057,475000.0,1,41.0
379,3.0,1815.0,1829.0,3.0,1,3.0,False,77091,389900.0,0,1.0
380,3.0,2119.0,10850.0,2.0,0,1.0,False,77005,899000.0,4,75.0
381,3.0,1565.0,4389.0,2.0,1,2.0,False,77075,250000.0,0,16.0
382,4.0,3729.0,7875.0,3.0,1,2.0,False,77079,525000.0,1,42.0
383,3.0,2315.0,8360.0,2.0,0,1.0,False,77057,870000.0,1,63.0
384,3.0,2177.0,1849.0,3.0,1,3.0,False,77007,390000.0,1,15.0
385,4.0,2210.0,42700.0,3.0,0,1.0,False,77045,1300000.0,0,68.0
386,3.0,1394.0,7875.0,2.0,0,1.0,False,77084,280000.0,0,42.0
387,3.0,1924.0,8060.0,2.0,1,1.0,False,77085,265000.0,0,60.0
388,3.0,1472.0,5350.0,1.0,0,1.0,False,77003,289900.0,1,93.0
389,3.0,2046.0,13347.0,2.0,1,2.0,False,77062,375000.0,0,35.0
390,4.0,4571.0,10740.0,3.0,1,2.0,False,77082,1199000.0,0,20.0
391,4.0,2462.0,7945.0,2.0,1,2.0,False,77042,609900.0,0,54.0
392,3.0,2050.0,0.0,3.0,1,1.0,False,77025,420000.0,1,1.0
393,4.0,1295.0,13428.0,2.0,0,1.0,False,77047,225000.0,0,19.0
394,2.0,1200.0,0.0,1.0,1,2.0,False,77063,148000.0,1,54.0
395,2.0,1487.0,5000.0,1.0,0,1.0,False,77011,246000.0,0,73.0
396,3.0,2238.0,0.0,3.0,1,3.0,False,77018,495000.0,1,1.0
397,4.0,3600.0,7200.0,3.0,1,2.0,False,77055,989000.0,2,1.0
398,4.0,1812.0,6300.0,2.0,0,1.0,False,77084,299900.0,0,40.0
399,3.0,1644.0,0.0,3.0,1,3.0,False,77080,350000.0,1,1.0
400,2.0,1640.0,518313.0,2.0,1,2.0,False,77036,175000.0,0,39.0
401,3.0,1283.0,7695.0,2.0,0,1.0,False,77055,524000.0,2,65.0
402,1.0,594.0,89372.0,1.0,0,1.0,False,77024,110000.0,3,58.0
403,4.0,3199.0,2500.0,3.0,1,3.0,False,77019,1199000.0,2,1.0
404,4.0,2363.0,7060.0,2.0,1,2.0,False,77064,280000.0,0,36.0
405,6.0,4954.0,7750.0,4.0,1,3.0,True,77005,2850000.0,4,30.0
406,3.0,1589.0,2350.0,2.0,1,2.0,False,77009,389900.0,1,1.0
407,1.0,664.0,104360.0,1.0,0,1.0,False,77054,91000.0,0,39.0
408,2.0,957.0,4410.0,1.0,0,1.0,False,77084,160000.0,0,42.0
409,3.0,1102.0,7830.0,1.0,0,1.0,False,77048,189500.0,0,63.0
410,3.0,1756.0,8803.0,2.0,0,1.0,False,77089,260000.0,0,53.0
411,3.0,1141.0,7130.0,1.0,1,1.0,False,77089,205000.0,0,47.0
412,1.0,2635.0,6967.0,2.0,0,1.0,False,77014,285000.0,0,15.0
413,3.0,2196.0,8050.0,2.0,0,2.0,False,77477,297000.0,0,46.0
414,4.0,2090.0,6300.0,2.0,0,1.0,False,77067,240000.0,0,44.0
415,3.0,2791.0,1623.0,3.0,1,3.0,False,77019,850000.0,2,2.0
416,3.0,2244.0,7992.0,2.0,0,1.0,False,77008,759000.0,1,68.0
417,4.0,3216.0,5000.0,2.0,2,2.0,False,77011,590000.0,0,43.0
418,3.0,2082.0,0.0,2.0,1,1.0,False,77004,1119000.0,1,40.0
419,1.0,798.0,0.0,1.0,0,1.0,False,77004,405900.0,1,40.0
420,1.0,624.0,169089.0,1.0,0,1.0,False,77082,75000.0,0,39.0
421,3.0,2325.0,7440.0,2.0,1,1.0,False,77096,569999.0,1,58.0
422,3.0,2437.0,2635.0,2.0,1,2.0,False,77042,365000.0,0,18.0
423,3.0,3091.0,3551.0,3.0,1,2.0,False,77027,1150000.0,2,19.0
424,5.0,3851.0,12000.0,3.0,1,2.0,True,77005,2850000.0,4,100.0
425,3.0,3150.0,4400.0,3.0,0,2.0,False,77008,1200000.0,1,9.0
426,4.0,1554.0,6000.0,2.0,0,1.0,False,77048,200000.0,0,63.0
427,2.0,1559.0,0.0,2.0,1,1.0,False,77098,1099000.0,4,2.0
428,3.0,1124.0,7200.0,1.0,0,1.0,False,77018,398000.0,1,71.0
429,3.0,1963.0,3717.0,2.0,1,2.0,False,77084,265000.0,0,15.0
430,4.0,1500.0,5720.0,2.0,0,1.0,False,77048,170000.0,0,29.0
431,3.0,1521.0,7260.0,2.0,0,1.0,False,77018,599000.0,1,74.0
432,3.0,2459.0,3500.0,2.0,1,2.0,False,77007,879000.0,1,11.0
433,4.0,2773.0,3081.0,3.0,1,3.0,False,77008,675000.0,1,8.0
434,4.0,8754.0,23661.0,4.0,2,2.0,True,77068,2000000.0,0,13.0
435,3.0,2367.0,1563.0,3.0,1,3.0,False,77007,410000.0,1,17.0
436,3.0,1402.0,0.0,2.0,0,1.0,False,77049,295000.0,0,1.0
437,1.0,957.0,173602.0,1.0,0,1.0,False,77057,165000.0,1,46.0
438,2.0,1400.0,6600.0,2.0,0,1.0,False,77007,679900.0,1,103.0
439,3.0,4381.0,2618.0,3.0,1,4.0,False,77007,1440000.0,1,11.0
440,4.0,2428.0,12640.0,2.0,0,1.0,False,77024,1025000.0,3,56.0
441,4.0,1640.0,5746.0,2.0,0,1.0,False,77082,275000.0,0,21.0
442,3.0,1612.0,5125.0,2.0,0,1.0,False,77068,311215.0,0,1.0
443,3.0,2943.0,14504.0,3.0,0,2.0,False,77084,349900.0,0,30.0
444,4.0,2052.0,7312.0,2.0,1,2.0,False,77062,233000.0,0,43.0
445,2.0,1272.0,8844.0,1.0,0,1.0,False,77055,279000.0,2,71.0
446,3.0,2063.0,3348.0,3.0,0,2.0,False,77040,290000.0,0,10.0
447,1.0,725.0,398376.0,1.0,0,1.0,False,77091,56000.0,0,51.0
448,3.0,1635.0,7200.0,2.0,0,1.0,False,77096,325000.0,1,58.0
449,4.0,3033.0,5750.0,3.0,1,2.0,False,77084,339999.0,0,17.0
450,3.0,1424.0,1441410.0,2.0,0,1.0,False,77060,150000.0,0,50.0
451,4.0,3032.0,3750.0,3.0,1,3.0,False,77004,829900.0,1,1.0
452,3.0,2505.0,2500.0,2.0,1,2.0,False,77006,679900.0,1,1.0
453,4.0,5727.0,3098.0,4.0,1,4.0,False,77056,1865000.0,1,14.0
454,2.0,1158.0,15200.0,1.0,0,1.0,False,77026,50000.0,0,81.0
455,3.0,1439.0,5000.0,2.0,0,1.0,False,77004,450000.0,1,94.0
456,3.0,2094.0,3244.0,2.0,1,2.0,False,77073,284990.0,0,1.0
457,4.0,2877.0,6600.0,3.0,1,2.0,False,77055,950000.0,2,1.0
458,3.0,2283.0,1435.0,2.0,1,3.0,False,77077,369000.0,1,20.0
459,4.0,2351.0,8030.0,2.0,0,1.0,False,77034,265000.0,0,59.0
460,4.0,2657.0,10488.0,3.0,1,2.0,False,77079,899000.0,1,59.0
461,4.0,5508.0,22116.0,3.0,1,1.0,False,77069,2495000.0,1,1.0
462,3.0,1801.0,7150.0,2.0,0,1.0,False,77089,249900.0,0,52.0
463,1.0,1018.0,288867.0,1.0,0,1.0,False,77024,145000.0,3,51.0
464,4.0,2363.0,17500.0,2.0,1,1.0,False,77008,699500.0,1,54.0
465,3.0,2064.0,117105.0,2.0,1,3.0,False,77079,250000.0,1,43.0
466,3.0,1806.0,0.0,3.0,1,3.0,False,77018,399900.0,1,1.0
467,1.0,745.0,165109.0,1.0,0,1.0,False,77077,132000.0,1,38.0
468,3.0,1200.0,7150.0,2.0,0,1.0,False,77089,175000.0,0,49.0
469,4.0,5504.0,0.0,5.0,1,1.0,False,77009,2450000.0,1,12.0
470,3.0,1806.0,0.0,3.0,1,3.0,False,77018,399900.0,1,1.0
471,3.0,1806.0,0.0,3.0,1,3.0,False,77018,409900.0,1,1.0
472,2.0,1311.0,3275.0,2.0,0,1.0,False,77008,449000.0,1,19.0
473,3.0,1136.0,5000.0,1.0,0,1.0,False,77004,450000.0,1,94.0
474,4.0,2222.0,7490.0,2.0,0,2.0,False,77045,160000.0,0,63.0
475,3.0,3389.0,9900.0,2.0,1,2.0,False,77008,1599000.0,1,19.0
476,4.0,2257.0,6325.0,2.0,0,1.0,False,77084,310000.0,0,22.0
477,3.0,2940.0,1625.0,3.0,1,4.0,True,77007,970000.0,1,5.0
478,4.0,3640.0,9360.0,3.0,1,2.0,True,77062,475000.0,0,34.0
479,3.0,2497.0,7660.0,2.0,0,1.0,False,77057,975000.0,1,61.0
480,2.0,2768.0,2156.0,2.0,1,3.0,False,77006,495000.0,1,24.0
481,3.0,2317.0,1563.0,3.0,1,4.0,False,77007,530000.0,1,7.0
482,3.0,1768.0,1680.0,2.0,1,2.0,False,77024,358000.0,3,46.0
483,5.0,3885.0,9668.0,3.0,1,2.0,False,77095,479995.0,0,19.0
484,2.0,892.0,10125.0,1.0,0,1.0,False,77047,119900.0,0,63.0
485,3.0,2233.0,4137.0,2.0,0,2.0,False,77080,450000.0,1,8.0
486,4.0,3050.0,8260.0,3.0,0,1.0,False,77042,875000.0,0,59.0
487,3.0,2742.0,2765.0,3.0,1,3.0,False,77021,395000.0,0,4.0
488,3.0,1818.0,2350.0,2.0,1,2.0,False,77091,324000.0,0,11.0
489,4.0,3247.0,10948.0,3.0,1,2.0,True,77345,499900.0,1,38.0
490,3.0,1436.0,4850.0,2.0,1,1.0,False,77060,199500.0,0,19.0
491,4.0,1820.0,4725.0,3.0,0,2.0,False,77071,254900.0,0,23.0
492,3.0,1514.0,19380.0,2.0,0,1.0,False,77017,220000.0,0,71.0
493,4.0,2258.0,9360.0,2.0,1,1.0,False,77070,350000.0,0,51.0
494,3.0,1355.0,7014.0,2.0,0,1.0,False,77053,159000.0,0,40.0
495,3.0,2278.0,1508.0,3.0,1,3.0,False,77019,499000.0,2,19.0
496,4.0,3555.0,8765.0,2.0,1,2.0,False,77014,330000.0,0,21.0
497,2.0,1598.0,659074.0,2.0,1,2.0,False,77070,235000.0,0,17.0
498,3.0,1659.0,6900.0,2.0,0,1.0,False,77027,950000.0,2,73.0
499,2.0,1462.0,282549.0,2.0,1,2.0,False,77024,269900.0,3,46.0
500,5.0,4126.0,6050.0,4.0,0,2.0,False,77027,1595000.0,2,4.0
501,3.0,1215.0,7668.0,3.0,0,1.0,False,77090,220000.0,0,53.0
502,3.0,1848.0,11985.0,2.0,0,1.0,False,77065,283900.0,0,51.0
503,2.0,1254.0,398376.0,2.0,1,2.0,False,77091,83000.0,0,51.0
