,Unnamed: 0,bedrooms,Sqft.,lot Sqft.,full baths,half baths,stories,year built,Private Pool,zip,price
26937,"1203 Avenue G South Houston, TX 77587",4.0,1281.0,7100.0,2.0,0,1.0,1956.0,False,77587,235900.0
26939,"1115 Iowa Street South Houston, TX 77587",3.0,1376.0,7100.0,1.0,1,1.0,1968.0,False,77587,225500.0
26940,"15526 Bollardpoint Lane South Houston, TX 77053",4.0,2170.0,0.0,2.0,1,2.0,2022.0,False,77053,363990.0
26941,"15518 Bollardpoint Lane South Houston, TX 77053",4.0,2535.0,0.0,2.0,1,2.0,2022.0,False,77053,371990.0
26942,"7812 Elvera Street South Houston, TX 77012",0.0,0.0,0.0,0.0,0,1.0,1949.0,False,77012,380000.0
26943,"1301 Avenue N South Houston, TX 77587",5.0,1794.0,6750.0,2.0,1,1.0,1960.0,False,77587,230000.0
26944,"701 Iowa Street South Houston, TX 77587",3.0,1793.0,7100.0,2.0,0,1.0,1968.0,False,77587,159900.0
26946,"15502 Bollardpoint Lane South Houston, TX 77053",4.0,2430.0,0.0,2.0,1,2.0,2022.0,False,77053,379990.0
26947,"15546 Bollardpoint Lane South Houston, TX 77053",5.0,2662.0,0.0,3.0,1,2.0,2022.0,False,77053,387990.0
26948,"15542 Bollardpoint Lane South Houston, TX 77053",4.0,1704.0,0.0,2.0,0,1.0,2022.0,False,77053,346990.0
26949,"1004 Georgia Street South Houston, TX 77587",0.0,2500.0,7100.0,0.0,0,1.0,1960.0,False,77587,165000.0
26950,"105 4th Street South Houston, TX 77587",3.0,1651.0,7100.0,2.0,0,1.0,2000.0,False,77587,220000.0
26951,"25639 HIGH MEADOW PRESERVE Court Magnolia, TX 77355",3.0,2589.0,0.0,2.0,1,1.0,2022.0,False,77355,665000.0
26952,"30930 W Lost Creek Boulevard Magnolia, TX 77355",3.0,1373.0,6875.0,2.0,0,1.0,2013.0,False,77355,276000.0
26953,"19815 Turtle Creek Lane Magnolia, TX 77355",3.0,1568.0,0.0,2.0,0,1.0,1982.0,False,77355,250000.0
26954,"17710 Country Grove Magnolia, TX 77355",4.0,2782.0,24611.0,3.0,0,1.0,2015.0,False,77355,574990.0
26956,"206 Texarkana Drive Magnolia, TX 77354",3.0,1768.0,11786.0,2.0,0,1.0,1976.0,False,77354,297500.0
26958,"40509 WINTER GRASS BEND Magnolia, TX 77354",4.0,1748.0,0.0,2.0,0,1.0,2022.0,False,77354,300490.0
26959,"419 6th Street Magnolia, TX 77355",3.0,1739.0,0.0,2.0,0,1.0,1980.0,False,77355,895000.0
26960,"10102 Barn Owl Trail Magnolia, TX 77354",3.0,1624.0,5626.0,2.0,0,1.0,2022.0,False,77354,289990.0
26962,"7415 Charred Pine Drive Magnolia, TX 77354",3.0,1810.0,20000.0,2.0,0,1.0,2002.0,False,77354,349000.0
26963,"22027 Ellison Drive Magnolia, TX 77355",4.0,1787.0,0.0,2.0,0,1.0,2022.0,False,77355,290900.0
26964,"22023 Ellison Dr Drive Magnolia, TX 77355",3.0,1882.0,0.0,2.0,1,2.0,2022.0,False,77355,306900.0
26965,"25737 Damask Drive Magnolia, TX 77355",5.0,2787.0,0.0,4.0,0,2.0,2022.0,False,77355,419870.0
26967,"42049 Mystical Bend Road Magnolia, TX 77354",4.0,2720.0,0.0,3.0,1,2.0,2022.0,False,77354,375000.0
26968,"27010 Palo Duro Magnolia, TX 77355",3.0,1568.0,20029.0,2.0,0,1.0,2001.0,False,77355,199999.0
26969,"40514 WINTER GRASS BEND Magnolia, TX 77354",4.0,1665.0,0.0,2.0,0,1.0,2022.0,False,77354,298490.0
26970,"27612 Bello Bend Lane Magnolia, TX 77354",3.0,2239.0,0.0,2.0,1,2.0,2022.0,False,77354,331764.0
26971,"36730 Deer Valley Magnolia, TX 77355",4.0,3033.0,0.0,3.0,1,1.0,2000.0,False,77355,679000.0
26972,"26043 Allan Poe Drive Magnolia, TX 77355",5.0,2576.0,4764.0,2.0,1,2.0,2018.0,False,77355,380000.0
26973,"14319 Timbergreen Drive Magnolia, TX 77355",4.0,3344.0,0.0,3.0,0,2.0,1996.0,False,77355,590000.0
26976,"7015 Prairie Heights Drive Magnolia, TX 77493",4.0,2425.0,0.0,2.0,1,2.0,2022.0,False,77493,433665.0
26977,"9203 E Lakeside Drive Magnolia, TX 77354",4.0,2890.0,8703.0,2.0,1,2.0,2007.0,False,77354,385000.0
26978,"30703 High Meadow Drive Magnolia, TX 77354",3.0,1792.0,24829.0,2.0,0,1.0,2008.0,False,77354,210000.0
26979,"26455 Red Clover Drive Magnolia, TX 77355",3.0,1512.0,0.0,3.0,0,1.0,2022.0,False,77355,259250.0
26980,"9003 Charmwood Lane Magnolia, TX 77354",4.0,3398.0,13024.0,3.0,1,2.0,2022.0,False,77354,811900.0
26981,"24180 Wilde Drive Magnolia, TX 77355",3.0,1364.0,4898.0,2.0,0,1.0,2020.0,False,77355,255000.0
26983,"40561 Winter Grass Bend Magnolia, TX 77354",4.0,1748.0,0.0,2.0,0,1.0,2022.0,False,77354,302490.0
26984,"26439 Red Clover Drive Magnolia, TX 77355",3.0,1204.0,0.0,2.0,0,1.0,2022.0,False,77355,243520.0
26985,"12502 Deringer Lane Magnolia, TX 77354",4.0,3104.0,19498.0,3.0,0,2.0,2013.0,False,77354,619900.0
26987,"19926 Indigo Lake Drive Magnolia, TX 77355",4.0,3850.0,0.0,3.0,1,2.0,1999.0,False,77355,1100000.0
26988,"8731 Ute Creek Lane Magnolia, TX 77354",3.0,2166.0,8157.0,2.0,0,1.0,2019.0,False,77354,379900.0
26989,"6806 Durango Drive Magnolia, TX 77354",3.0,1904.0,12000.0,2.0,0,1.0,2002.0,False,77354,320000.0
26990,"40820 Mostyn Hill Drive Magnolia, TX 77354",4.0,2334.0,4507.0,2.0,1,2.0,2019.0,False,77354,295000.0
26991,"31815 W Oak Crossing Magnolia, TX 77355",3.0,1785.0,0.0,2.0,0,1.0,1983.0,False,77355,389900.0
26992,"10088 Cimarron Canyon Lane Magnolia, TX 77354",3.0,2487.0,7330.0,2.0,0,1.0,2016.0,False,77354,389900.0
26993,"8136 Rosemary Sage Drive Magnolia, TX 77354",4.0,2829.0,6371.0,3.0,0,2.0,2020.0,False,77354,575000.0
26995,"8222 Chartres Wind Drive Magnolia, TX 77354",5.0,3773.0,10865.0,4.0,1,2.0,2022.0,False,77354,657128.0
26996,"27045 Renly Ridge Drive Magnolia, TX 77354",5.0,3793.0,8416.0,4.0,1,2.0,2022.0,False,77354,649871.0
26997,"12602 Purdey Court Magnolia, TX 77354",4.0,3349.0,20210.0,3.0,1,1.0,2018.0,True,77354,699900.0
26998,"164 Pine Bend Court Magnolia, TX 77354",3.0,1415.0,0.0,2.0,0,1.0,2022.0,False,77354,240000.0
26999,"25721 Damask Drive Magnolia, TX 77355",3.0,1904.0,0.0,2.0,0,1.0,2022.0,False,77355,342750.0
27000,"412 Central Glen Court Magnolia, TX 77354",4.0,2273.0,9658.0,2.0,1,2.0,2021.0,False,77354,319900.0
27001,"518 Weisinger Drive Magnolia, TX 77354",4.0,2198.0,20000.0,2.0,1,1.0,2013.0,False,77354,450000.0
27002,"10516 Crystal Cove Drive Magnolia, TX 77354",4.0,4344.0,0.0,4.0,1,2.0,2003.0,True,77354,999999.0
27003,"14507 Cottontop Mountain Magnolia, TX 77354",4.0,1796.0,0.0,2.0,0,1.0,2022.0,False,77354,302490.0
27004,"16202 Oak Lace Lane Magnolia, TX 77355",3.0,1344.0,10699.0,2.0,0,1.0,2003.0,False,77355,165000.0
27005,"7303 Ramblewood Drive Magnolia, TX 77354",3.0,1954.0,20000.0,2.0,1,2.0,1980.0,False,77354,275000.0
27006,"2215 Timberway Court Magnolia, TX 77355",5.0,5784.0,0.0,5.0,2,3.0,2000.0,True,77355,999999.0
27008,"7927 Black Oak Drive Magnolia, TX 77354",4.0,2820.0,11099.0,2.0,1,2.0,2019.0,False,77354,397500.0
27011,"7921 Spring Run Drive Magnolia, TX 77354",4.0,2388.0,6181.0,3.0,0,2.0,2020.0,False,77354,408000.0
27012,"9004 Cimarron River Lane Magnolia, TX 77354",3.0,2188.0,10294.0,2.0,0,1.0,2019.0,False,77354,384750.0
27016,"121 Magnolia Reserve Loop Magnolia, TX 77354",4.0,3273.0,27032.0,3.0,1,1.0,2020.0,False,77354,699000.0
27017,"41698 Sorrel Spring Lane Magnolia, TX 77354",3.0,1631.0,0.0,2.0,0,1.0,2022.0,False,77354,274995.0
27018,"531 Broken Boulder Street Magnolia, TX 77354",3.0,1889.0,0.0,2.0,0,1.0,2022.0,False,77354,318206.0
27020,"30803 Towering Oaks Drive Magnolia, TX 77355",3.0,1920.0,0.0,2.0,0,1.0,1999.0,False,77355,229888.0
27021,"40538 Mostyn Lake Drive Drive Magnolia, TX 77354",4.0,1580.0,6832.0,2.0,0,1.0,2019.0,False,77354,270000.0
27022,"14510 Decker Drive Magnolia, TX 77355",4.0,2648.0,0.0,4.0,0,1.5,1977.0,True,77355,1475000.0
27023,"17520 Country Mile Magnolia, TX 77355",4.0,2452.0,0.0,2.0,0,1.0,2019.0,False,77355,630000.0
27024,"23 Riata Drive Magnolia, TX 77354",4.0,7706.0,0.0,4.0,2,2.0,2005.0,True,77354,1450000.0
27025,"41651 Sorrel Spring Lane Magnolia, TX 77354",3.0,1631.0,0.0,2.0,0,1.0,2022.0,False,77354,254995.0
27027,"10511 Clubhouse Circle Magnolia, TX 77354",5.0,4475.0,0.0,4.0,0,2.0,2000.0,True,77354,1075000.0
27028,"36822 Meadow Creek Court Magnolia, TX 77355",5.0,5513.0,0.0,5.0,1,2.0,2007.0,False,77355,1399900.0
27030,"22302 Meadowsweet Drive Magnolia, TX 77355",3.0,2733.0,25770.0,2.0,0,1.5,2022.0,False,77355,574900.0
27031,"30413 Butternut Oak Lane Magnolia, TX 77355",3.0,2095.0,6310.0,2.0,0,1.0,2021.0,False,77355,350000.0
27032,"27106 Duhon Grove Drive Magnolia, TX 77354",4.0,3295.0,9183.0,3.0,1,1.0,2022.0,False,77354,739999.0
27033,"33302 Acorn Court Magnolia, TX 77354",4.0,2738.0,0.0,3.0,1,2.0,2004.0,True,77354,649990.0
27034,"40503 BIRCH SHADOWS COURT Magnolia, TX 77354",4.0,1868.0,6991.0,2.0,0,1.0,2022.0,False,77354,312490.0
27035,"40511 BIRCH SHADOWS COURT Magnolia, TX 77354",4.0,2561.0,6916.0,2.0,1,2.0,2022.0,False,77354,346990.0
27036,"7 Heritage Trail Magnolia, TX 77354",5.0,16432.0,0.0,3.0,3,1.0,1995.0,True,77354,2375000.0
27037,"8645 Cimarron Mesa Lane Magnolia, TX 77354",4.0,2936.0,6176.0,2.0,1,2.0,2021.0,False,77354,389000.0
27038,"40563 BIRCH SHADOWS COURT Magnolia, TX 77354",4.0,1750.0,6647.0,2.0,0,1.0,2022.0,False,77354,305915.0
27039,"200 Wilderness Trail Magnolia, TX 77354",0.0,2482.0,0.0,3.0,0,2.5,1972.0,False,77354,2250000.0
27041,"26910 Waxhaw Hill Drive Magnolia, TX 77354",5.0,3762.0,12487.0,4.0,1,2.0,2022.0,False,77354,649853.0
27042,"40228 S Heron Heights Way Magnolia, TX 77354",4.0,2653.0,7261.0,3.0,1,2.0,2022.0,False,77354,454391.0
27043,"30018 E Boardwalk Drive Magnolia, TX 77354",3.0,1834.0,16500.0,2.0,0,1.0,2003.0,False,77354,189900.0
27044,"9019 Miller Road Magnolia, TX 77354",4.0,3489.0,0.0,3.0,1,2.0,2006.0,False,77354,615000.0
27045,"22031 Ellison Drive Magnolia, TX 77355",3.0,1552.0,0.0,2.0,0,1.0,2022.0,False,77355,280900.0
27047,"23032 Shakespeare Drive Magnolia, TX 77355",3.0,1882.0,0.0,2.0,1,2.0,2022.0,False,77355,304900.0
27050,"22015 Ellison Drive Magnolia, TX 77355",4.0,1787.0,0.0,2.0,0,1.0,2022.0,False,77355,293900.0
27051,"23005 Shakespeare Drive Magnolia, TX 77355",4.0,1787.0,0.0,2.0,0,1.0,2022.0,False,77355,294900.0
27052,"40502 BIRCH SHADOWS COURT Magnolia, TX 77354",4.0,1796.0,6344.0,2.0,0,1.0,2022.0,False,77354,302490.0
27053,"23008 Shakespeare Drive Magnolia, TX 77355",4.0,1787.0,0.0,2.0,0,1.0,2022.0,False,77355,290900.0
27054,"40843 Mostyn Hill Drive Magnolia, TX 77354",3.0,1530.0,5891.0,2.0,0,1.0,2019.0,False,77354,265000.0
27055,"10910 Sea Mist Magnolia, TX 77354",3.0,2926.0,0.0,2.0,1,1.0,1998.0,False,77354,749900.0
27056,"23016 Shakespeare Drive Magnolia, TX 77355",3.0,1366.0,0.0,2.0,0,1.0,2022.0,False,77355,261900.0
27058,"23024 Shakespeare Drive Magnolia, TX 77355",3.0,1366.0,0.0,2.0,0,1.0,2022.0,False,77355,261900.0
27059,"33203 Greenfield Forest Drive Magnolia, TX 77354",4.0,2249.0,14601.0,2.0,0,1.0,2011.0,False,77354,399900.0
27060,"20111 W Lakeshore Drive Magnolia, TX 77355",3.0,3024.0,0.0,3.0,0,2.0,1991.0,False,77355,650000.0
27061,"42012 Mystical Bend Road Magnolia, TX 77354",4.0,1721.0,6120.0,2.0,0,1.0,2022.0,False,77354,365333.0
27062,"510 Broken Boulder Street Magnolia, TX 77354",3.0,1889.0,0.0,2.0,0,1.0,2022.0,False,77354,294995.0
27063,"253 Rustic Ridge Circle Magnolia, TX 77354",3.0,1548.0,5613.0,2.0,0,1.0,2022.0,False,77354,282990.0
27064,"23013 Shakespeare Drive Magnolia, TX 77355",3.0,1366.0,0.0,2.0,0,1.0,2022.0,False,77355,264900.0
27065,"308 Flower Reed Court Magnolia, TX 77354",4.0,2289.0,0.0,2.0,1,2.0,2022.0,False,77354,345000.0
27066,"167 Courageous Side Way Magnolia, TX 77354",4.0,1913.0,9120.0,2.0,1,1.0,2019.0,False,77354,349000.0
27067,"948 Gentle Moss Drive Magnolia, TX 77354",3.0,1295.0,5640.0,2.0,0,1.0,2022.0,False,77354,260990.0
27069,"22035 Ellison Drive Magnolia, TX 77355",3.0,1366.0,0.0,2.0,0,1.0,2022.0,False,77355,264900.0
27070,"830 Wooded Heights Lane Magnolia, TX 77354",4.0,2196.0,0.0,2.0,1,2.0,2022.0,False,77354,285000.0
27072,"9519 Clubhouse Circle Magnolia, TX 77354",4.0,5159.0,0.0,4.0,0,2.0,2002.0,False,77354,995000.0
27075,"21730 Badger Hollow Drive Magnolia, TX 77355",5.0,3315.0,0.0,5.0,0,2.0,2004.0,False,77355,695000.0
27076,"27124 Kestrel Trail Magnolia, TX 77354",4.0,1759.0,5715.0,3.0,0,1.0,2022.0,False,77354,312815.0
27077,"27110 Grey Fox Run Magnolia, TX 77354",4.0,2102.0,0.0,3.0,0,2.0,2022.0,False,77354,329440.0
27078,"11819 Brownwood Drive Magnolia, TX 77354",3.0,2838.0,40946.0,3.0,0,1.0,1999.0,False,77354,475000.0
27079,"6627 Dillon Drive Magnolia, TX 77354",4.0,2390.0,17490.0,3.0,0,1.0,2022.0,False,77354,449999.0
27080,"220 Temple Memorial Drive Magnolia, TX 77354",4.0,2307.0,7112.0,3.0,0,1.0,2022.0,False,77354,399990.0
27081,"27104 Sofia Forest Drive Magnolia, TX 77354",4.0,2992.0,10287.0,3.0,1,2.0,2020.0,True,77354,617000.0
27082,"28715 Ascot Farms Road Magnolia, TX 77354",3.0,2359.0,0.0,2.0,0,2.0,1998.0,False,77354,625000.0
27083,"17718 Country Meadow Lane Magnolia, TX 77355",4.0,2833.0,0.0,3.0,0,1.0,2016.0,False,77355,600000.0
27084,"214 Bellewood Manor Drive Magnolia, TX 77354",3.0,917.0,5000.0,2.0,0,1.0,2022.0,False,77354,219990.0
27085,"40507 BIRCH SHADOWS COURT Magnolia, TX 77354",4.0,1665.0,6071.0,2.0,0,1.0,2022.0,False,77354,298490.0
27086,"22019 Ellison Drive Magnolia, TX 77355",3.0,1552.0,0.0,2.0,0,1.0,2022.0,False,77355,280900.0
27087,"323 Bloomhill Place Magnolia, TX 77354",3.0,1606.0,2967.0,2.0,1,2.0,2010.0,False,77354,280000.0
27088,"30615 N Sulphur Creek Drive Magnolia, TX 77355",4.0,2390.0,6867.0,2.0,1,2.0,2006.0,False,77355,302000.0
27089,"7114 Dillon Drive Magnolia, TX 77354",4.0,2228.0,19812.0,3.0,0,1.0,2022.0,False,77354,424900.0
27090,"27034 Maverick Ranch Road N Magnolia, TX 77355",4.0,2148.0,15415.0,2.0,0,1.0,2014.0,False,77355,334900.0
27091,"319 Council Oak Court Magnolia, TX 77354",4.0,3616.0,21999.0,3.0,1,2.0,2016.0,True,77354,725000.0
27092,"23723 Teneya Canyon Magnolia, TX 77355",5.0,4251.0,0.0,5.0,1,2.0,2007.0,False,77355,755900.0
27093,"8911 Carraway Lane Magnolia, TX 77354",3.0,1700.0,22913.0,1.0,1,1.0,1980.0,False,77354,400000.0
27094,"913 Gentle Moss Drive Magnolia, TX 77354",4.0,1631.0,0.0,2.0,0,1.0,2022.0,False,77354,240000.0
27095,"838 Wooded Heights Lane Magnolia, TX 77354",4.0,1841.0,0.0,2.0,1,2.0,2022.0,False,77354,275000.0
27096,"41694 Sorrel Spring Lane Magnolia, TX 77354",3.0,1234.0,0.0,2.0,0,1.0,2022.0,False,77354,234995.0
27097,"26115 Penguin Street Magnolia, TX 77355",2.0,1668.0,0.0,2.0,0,2.0,1996.0,False,77355,373500.0
27098,"18721 Wichita Trail Magnolia, TX 77355",3.0,1602.0,14461.0,2.0,0,1.0,2016.0,False,77355,314990.0
27099,"12525 Morning Hill Pass Magnolia, TX 77354",3.0,1749.0,6722.0,2.0,0,1.0,2021.0,False,77354,295000.0
27100,"9503 Sendera Drive Drive Magnolia, TX 77354",5.0,3927.0,0.0,3.0,1,2.0,1999.0,True,77354,979000.0
27101,"40441 Mostyn Lake Drive Magnolia, TX 77354",4.0,2802.0,5973.0,2.0,1,2.0,2018.0,False,77354,404000.0
27102,"523 Ruel Road Magnolia, TX 77355",3.0,3032.0,0.0,3.0,0,1.0,2016.0,True,77355,1599000.0
27104,"31918 Pine Crossing Magnolia, TX 77355",4.0,1808.0,24394.0,2.0,0,1.0,1982.0,False,77355,310000.0
27105,"33110 Tall Oaks Way Magnolia, TX 77354",4.0,3536.0,0.0,4.0,1,1.0,2006.0,False,77354,638900.0
27106,"40517 Winter Grass Magnolia, TX 77354",3.0,1501.0,0.0,2.0,0,1.0,2022.0,False,77354,289490.0
27107,"33027 Lois Lane Magnolia, TX 77354",4.0,2936.0,17503.0,2.0,1,2.0,2006.0,False,77354,410000.0
27108,"30210 Rickett Lane Magnolia, TX 77355",2.0,858.0,21000.0,2.0,0,1.0,1977.0,False,77355,149900.0
27109,"518 Box Elder Drive Magnolia, TX 77354",3.0,2127.0,40000.0,2.0,0,1.0,1997.0,False,77354,430000.0
27110,"26717 Bayou Tesch Drive Magnolia, TX 77354",4.0,3245.0,0.0,3.0,1,1.0,2000.0,True,77354,800000.0
27111,"26493 Red Clover Drive Magnolia, TX 77355",4.0,1814.0,0.0,2.0,1,2.0,2022.0,False,77355,279930.0
27112,"1019 Weeping Willow Way Magnolia, TX 77354",4.0,2609.0,0.0,3.0,0,1.0,2022.0,False,77354,573990.0
27113,"12406 Stallion Court Magnolia, TX 77354",5.0,3914.0,28620.0,3.0,1,2.0,2003.0,False,77354,625000.0
27114,"14722 BLACKBRUSH MANOR Magnolia, TX 77354",3.0,1415.0,0.0,2.0,0,1.0,2022.0,False,77354,278490.0
27115,"6531 Hayden Drive Magnolia, TX 77354",3.0,2213.0,12000.0,2.0,0,1.0,2003.0,False,77354,335000.0
27116,"14528 COTTONTOP MOUNTAIN Magnolia, TX 77354",4.0,1748.0,0.0,2.0,0,1.0,2022.0,False,77354,299490.0
27117,"2402 Blue Lake Drive Magnolia, TX 77354",3.0,3396.0,0.0,2.0,1,1.0,2000.0,False,77354,749500.0
27118,"286 Greenbriar Drive Magnolia, TX 77355",3.0,1990.0,0.0,2.0,0,1.0,2022.0,False,77355,463000.0
27119,"40403 Bay Warbler Way Magnolia, TX 77354",4.0,2066.0,4601.0,2.0,1,2.0,2022.0,False,77354,363852.0
27120,"18926 Squirrel Oaks Drive Magnolia, TX 77355",4.0,2483.0,7299.0,2.0,1,2.0,2005.0,False,77355,315000.0
27121,"31619 Spinnaker Run Magnolia, TX 77354",5.0,6161.0,0.0,5.0,1,2.0,2004.0,False,77354,2300000.0
27122,"9851 Azure Lake Drive Magnolia, TX 77354",4.0,4383.0,0.0,4.0,2,2.0,2006.0,True,77354,995000.0
27123,"15134 N Heron Heights Way Magnolia, TX 77354",4.0,2455.0,7765.0,3.0,1,2.0,2022.0,False,77354,430152.0
27124,"36819 Pine Bark Lane Magnolia, TX 77354",2.0,840.0,23087.0,1.0,0,1.0,1983.0,False,77354,195000.0
27125,"14508 COTTONTOP MOUNTAIN Magnolia, TX 77354",5.0,2561.0,0.0,2.0,1,2.0,2022.0,False,77354,348990.0
27126,"2018 Ridgewood Magnolia, TX 77354",0.0,5109.0,217800.0,0.0,0,1.0,2002.0,False,77354,825000.0
27127,"248 Rustic Ridge Circle Magnolia, TX 77354",3.0,1415.0,0.0,2.0,0,1.0,2022.0,False,77354,225000.0
27128,"717 Rumple Elm Road Magnolia, TX 77354",5.0,2721.0,0.0,3.0,1,2.0,2022.0,False,77354,371990.0
27129,"940 Gentle Moss Drive Magnolia, TX 77354",3.0,1415.0,0.0,2.0,0,1.0,2022.0,False,77354,243990.0
27130,"24002 Decker Prairie Rosehl Road Magnolia, TX 77355",4.0,1894.0,37461.0,2.0,0,1.0,1983.0,True,77355,390000.0
27132,"9945 Mountain Lion Lane Magnolia, TX 77354",4.0,2102.0,4800.0,3.0,0,2.0,2022.0,False,77354,328540.0
27133,"27114 Grey Fox Run Magnolia, TX 77354",4.0,1412.0,5080.0,2.0,0,1.0,2022.0,False,77354,279851.0
27134,"209 Sundew Court Magnolia, TX 77355",3.0,2279.0,43287.0,2.0,0,1.5,2005.0,False,77355,395000.0
27135,"12102 Pecan Grove Circle Magnolia, TX 77354",5.0,4902.0,0.0,3.0,1,2.0,2006.0,False,77354,629000.0
27137,"5406 Country Court Magnolia, TX 77354",3.0,2108.0,0.0,2.0,0,1.0,1995.0,True,77354,560000.0
27138,"33510 Walnut Xing Crossing Magnolia, TX 77355",4.0,3235.0,0.0,3.0,1,1.5,2022.0,False,77355,720000.0
27139,"27033 Del Rio Trail W Magnolia, TX 77355",4.0,2889.0,22815.0,2.0,0,2.0,2005.0,False,77355,449900.0
27140,"10132 Whooping Crane Way Magnolia, TX 77354",3.0,1689.0,5502.0,2.0,0,1.0,2022.0,False,77354,295590.0
27141,"18974 S Nueces Trail Magnolia, TX 77355",5.0,2889.0,43187.0,2.0,0,2.0,2004.0,False,77355,489900.0
27142,"12530 Sharps Lane Magnolia, TX 77354",4.0,3572.0,16411.0,3.0,1,2.0,2014.0,False,77354,584000.0
27143,"14567 Montclair Way Magnolia, TX 77354",4.0,1685.0,7303.0,2.0,0,1.0,2021.0,False,77354,293000.0
27144,"16229 Antelope Lane Magnolia, TX 77355",3.0,1344.0,21998.0,2.0,0,1.0,2000.0,False,77355,210000.0
27145,"35 Hearthshire Circle Magnolia, TX 77354",4.0,2920.0,7967.0,3.0,1,2.0,2013.0,False,77354,459900.0
27146,"40505 WINTER GRASS BEND Magnolia, TX 77354",4.0,2294.0,0.0,3.0,0,2.0,2022.0,False,77354,344990.0
27147,"6611 Woodland Oaks Magnolia, TX 77354",3.0,2136.0,12000.0,2.0,0,2.0,2002.0,False,77354,305000.0
27148,"335 Jewett Meadow Drive Magnolia, TX 77354",3.0,1757.0,6884.0,2.0,0,1.0,2020.0,False,77354,285000.0
27149,"410 Monarch Oak Drive Magnolia, TX 77354",3.0,1721.0,20000.0,2.0,0,1.0,1997.0,False,77354,379000.0
27151,"31819 Oak Crossing Magnolia, TX 77355",3.0,1957.0,0.0,2.0,1,1.0,2002.0,False,77355,387500.0
27152,"23 Black Swan Court Magnolia, TX 77354",4.0,2710.0,7998.0,3.0,0,2.0,2011.0,True,77354,498000.0
27153,"41519 Stampede Stream Drive Magnolia, TX 77354",4.0,2596.0,0.0,2.0,1,2.0,2022.0,False,77354,334995.0
27154,"8726 Sanders Road Magnolia, TX 77354",4.0,2740.0,0.0,3.0,1,1.0,2000.0,True,77354,419000.0
27155,"18831 Cluster Oaks Drive Magnolia, TX 77355",3.0,1978.0,6662.0,2.0,0,1.0,2007.0,False,77355,265000.0
27156,"12545 Morning Hill Pass Magnolia, TX 77354",3.0,1614.0,8110.0,2.0,0,1.0,2019.0,False,77354,289900.0
27160,"41710 N Mill Drive Magnolia, TX 77354",3.0,2679.0,0.0,2.0,1,1.0,1999.0,False,77354,725000.0
27161,"31127 Edgewater Drive Magnolia, TX 77354",3.0,2627.0,0.0,2.0,1,1.0,1999.0,False,77354,765000.0
27162,"41322 Roundup Road Magnolia, TX 77354",5.0,3005.0,0.0,4.0,2,2.0,1998.0,True,77354,795000.0
27163,"230 Cumberland Forest Drive Magnolia, TX 77354",4.0,1735.0,5400.0,2.0,0,1.0,2022.0,False,77354,259115.0
27164,"5224 Country Court Magnolia, TX 77354",4.0,2823.0,0.0,3.0,1,2.0,1997.0,True,77354,674900.0
27165,"27212 Starry Oaks Drive Magnolia, TX 77354",5.0,3791.0,8282.0,4.0,1,2.0,2022.0,False,77354,689000.0
27166,"24602 Wintergreen Drive Magnolia, TX 77355",4.0,2563.0,40409.0,2.0,1,2.0,2001.0,True,77355,549900.0
27167,"2519 Blue Lake Drive Magnolia, TX 77354",3.0,3264.0,0.0,2.0,1,1.0,2006.0,False,77354,695000.0
27168,"30802 Roadie Pass Magnolia, TX 77355",4.0,1657.0,7104.0,2.0,0,1.0,2013.0,False,77355,299000.0
27169,"7818 Axis Ridge Drive Magnolia, TX 77354",3.0,2399.0,6809.0,2.0,1,2.0,2019.0,False,77354,410000.0
27170,"27514 Bent Oak Lane Magnolia, TX 77354",4.0,2537.0,40554.0,3.0,0,1.0,1999.0,False,77354,489000.0
27171,"40606 Damuth Drive Magnolia, TX 77354",4.0,4906.0,26709.0,3.0,2,2.0,2018.0,False,77354,899999.0
27172,"6118 Mahogany Way Magnolia, TX 77354",3.0,1711.0,0.0,2.0,0,1.0,1993.0,False,77354,379900.0
27173,"41431 Woodway Street Magnolia, TX 77354",3.0,1512.0,0.0,2.0,0,1.0,1992.0,False,77354,287000.0
27174,"41530 Stampede Stream Drive Magnolia, TX 77354",3.0,1360.0,0.0,2.0,0,1.0,2022.0,False,77354,259995.0
27176,"17702 Rolling Hills Drive Magnolia, TX 77354",3.0,1856.0,0.0,1.0,1,1.0,1978.0,False,77354,450000.0
27177,"28302 Meadow Forest Magnolia, TX 77355",4.0,4470.0,0.0,4.0,1,1.5,2015.0,False,77355,1150000.0
27178,"1109 Wandering Brook Street Magnolia, TX 77354",4.0,1712.0,6300.0,2.0,0,1.0,2022.0,False,77354,365092.0
27179,"21311 Hidden Bend Loop Magnolia, TX 77354",3.0,2806.0,22869.0,2.0,1,1.0,2021.0,False,77354,564000.0
27180,"42036 Mystical Bend Road Magnolia, TX 77354",4.0,1921.0,6120.0,2.0,0,1.0,2022.0,False,77354,392315.0
27181,"610 Coyote Canyon Court Magnolia, TX 77354",3.0,1889.0,0.0,2.0,0,1.0,2022.0,False,77354,313995.0
27182,"41602 Kimber Lane Magnolia, TX 77354",4.0,2723.0,17000.0,3.0,0,1.0,2022.0,False,77354,593990.0
27183,"27314 Grey Fox Run Magnolia, TX 77354",3.0,1624.0,5080.0,2.0,0,1.0,2022.0,False,77354,289990.0
